id,title,artist,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
song_1217,Track 1217,Artist 217,Folk,0.48922725474991924,0.9764900340442492,3,-8.875809730286583,1,0.2158718711624631,0.348378944292159,0.5852840456830893,0.1062140931306853,0.9982711001214651,149.73919910715568,9
song_1218,Track 1218,Artist 218,Classical,0.1333444673163704,0.7002146588453342,9,-29.618024786292654,1,0.28631141159495754,0.9457692956786969,0.723292123842446,0.9940414525161517,0.2260428577929241,171.0817208430103,3
song_1219,Track 1219,Artist 219,Folk,0.24254427658297073,0.502301717661742,7,-30.587828747662304,0,0.09099781067705465,0.2850032320874899,0.3640704708649324,0.6095381531379492,0.2025600679344426,133.19695110192532,6
song_1220,Track 1220,Artist 220,Rock,0.29169345072158603,0.16631170020908237,7,-38.29155791787059,1,0.1282792531244757,0.15556806076536867,0.49623817921693947,0.2229082494294905,0.5893347490979636,144.42072727734524,5
song_1221,Track 1221,Artist 221,Electronic,0.924309567052558,0.7053805596474173,9,-0.3495724990959417,1,0.1097655099078097,0.992561958665454,0.7296268565100292,0.6742686896143166,0.740752397028573,163.90897676164516,2
song_1222,Track 1222,Artist 222,Pop,0.23038663938588944,0.2915777167599307,5,-53.329840034769525,0,0.035278977632712094,0.30230553638046676,0.7276582273722945,0.8565235620796813,0.9825045235234476,161.2368739535134,8
song_1223,Track 1223,Artist 223,Hip-Hop,0.28924390281966816,0.28294756803733123,7,-24.58708586228358,1,0.17392866057004502,0.6802536731460787,0.42452626456950415,0.11232776084763585,0.7014137742374608,102.1921592982939,9
song_1224,Track 1224,Artist 224,Classical,0.3693541300894323,0.2382877764480681,8,-19.099104593254978,0,0.4894828832259697,0.23156018143926638,0.5436673415583227,0.9164381432894246,0.5618710662504095,179.00407161316718,2
song_1225,Track 1225,Artist 225,Jazz,0.663742738625387,0.8751220573514502,4,-3.9401995069833333,1,0.17694020323180504,0.5501211969863894,0.9238553395509694,0.9202042814189951,0.40913171775808765,63.42792000564608,0
song_1226,Track 1226,Artist 226,Hip-Hop,0.11823839247214052,0.8679644466821582,0,-13.187790188594313,0,0.23026831091848782,0.38628198660961555,0.6319976049432336,0.013464406231317838,0.5951128089726664,178.40490861225157,7
song_1227,Track 1227,Artist 227,Folk,0.9539452124937761,0.6309704448700582,0,-21.369167831307188,1,0.3265436254781876,0.9615792611591886,0.6425746256865896,0.9003191216633942,0.6008349967526917,89.51965600639298,0
song_1228,Track 1228,Artist 228,Classical,0.8655712200947645,0.47298098137073585,1,-52.99126099127264,0,0.32424887558455356,0.4328058745504877,0.78462029238536,0.9468179182401563,0.21771149386432376,112.85244605462974,4
song_1229,Track 1229,Artist 229,R&B,0.5772160730089502,0.672114460098799,1,-37.57598899011195,0,0.4749474900093121,0.5841741841817242,0.11522289631597282,0.037691796980345194,0.6712085615338034,166.0426485389657,7
song_1230,Track 1230,Artist 230,Jazz,0.6740378674249567,0.6072294502983907,4,-51.669501447120886,1,0.4287820701995626,0.9447662659001471,0.5228842916487275,0.2941663235080507,0.20442379066440408,89.31946062329021,9
song_1231,Track 1231,Artist 231,Pop,0.01666047124421599,0.41573424832338735,6,-7.127236052069179,1,0.39697534355257613,0.9892342999379551,0.959431736270982,0.3731075068161265,0.4899548233953591,86.9737962108071,9
song_1232,Track 1232,Artist 232,Country,0.3389447753484487,0.37963086748563435,6,-15.022730666181424,0,0.4758136128891553,0.1016583640049965,0.3616603921760989,0.3488904720663901,0.2598695126299123,137.1730514625699,7
song_1233,Track 1233,Artist 233,R&B,0.795660230661442,0.3827943081453502,3,-14.547792792166248,0,0.1153826927415858,0.8343207120423889,0.29492614642209103,0.7590032372701891,0.31280102372975105,144.6540630714332,6
song_1234,Track 1234,Artist 234,Hip-Hop,0.07748297379238589,0.5891334031560382,3,-20.864608933587355,0,0.3085270973108963,0.3821164941872488,0.6012079656047576,0.358104459223867,0.6138770199960298,60.89648210412327,7
song_1235,Track 1235,Artist 235,Electronic,0.2823138342107202,0.6476693561208259,10,-29.57738778379742,1,0.44359838336107815,0.5948287062056128,0.22111942456530342,0.9565788098947423,0.06448511473780028,114.0533083170944,0
song_1236,Track 1236,Artist 236,Rock,0.5852968283343113,0.451741753515442,9,-51.00173643219017,0,0.3120690791390509,0.3750480789552455,0.555945156523649,0.994992625304738,0.012034815324227455,118.69307734567442,4
song_1237,Track 1237,Artist 237,Country,0.2564130276989418,0.968691450213043,2,-40.2183067976969,0,0.48871023730343477,0.40111620565479233,0.15565201085764058,0.3168188707062466,0.13062000954764363,92.6202239666345,7
song_1238,Track 1238,Artist 238,R&B,0.9339779741445192,0.08384571800448104,10,-51.78505245138656,0,0.050176356953189505,0.15885753598511154,0.5797934606979056,0.5088007532065069,0.16870697807449753,125.53316575546857,4
song_1239,Track 1239,Artist 239,Electronic,0.13105863080429037,0.347047025953777,1,-16.50521142885941,0,0.21966525139660015,0.5727664584278659,0.6023791836451775,0.5577058403000075,0.19787296804563392,78.54931268065877,4
song_1240,Track 1240,Artist 240,Electronic,0.7973943579077786,0.41907468312544094,2,-50.386273438679694,1,0.4886814539543181,0.5467159459447247,0.41840047901226285,0.5794028299670617,0.7739310702144798,98.83269622288786,0
song_1241,Track 1241,Artist 241,Classical,0.5079486919064082,0.016921343464943117,7,-17.873186989698866,1,0.1897840142849629,0.18935578853839985,0.38274642543868853,0.3742089941952996,0.4468579670378786,145.58870802654582,2
song_1242,Track 1242,Artist 242,R&B,0.750330775819956,0.36495718766822516,0,-18.46467662424572,0,0.3697781875496522,0.5417304293339414,0.24545827840044931,0.16599350195882967,0.46993613384427213,164.85438454431647,6
song_1243,Track 1243,Artist 243,Pop,0.31071532831144744,0.27370991717284254,3,-32.441731260522666,1,0.01520145053932459,0.9731018826310861,0.33092230783359433,0.054560541731127676,0.6443341628555435,130.72547540558466,9
song_1244,Track 1244,Artist 244,Folk,0.5144896023120388,0.5060362702274808,6,-51.88628075291686,1,0.34741855731515653,0.7144085958537897,0.49834596719136337,0.10634866564983214,0.7291087684128477,68.98134472094375,9
song_1245,Track 1245,Artist 245,Jazz,0.8568353497231763,0.33641054718326924,4,-41.111950431957794,0,0.4673133662637892,0.4809825595833519,0.24765890102910104,0.9012912375938412,0.003508349553436041,141.449504371805,6
song_1246,Track 1246,Artist 246,Jazz,0.4668780991231044,0.7261821349464612,1,-40.79441345546691,0,0.19135314259500136,0.9160839855813753,0.7828344633718626,0.2803750066205071,0.8567253358051695,167.71173850676365,8
song_1247,Track 1247,Artist 247,Hip-Hop,0.3597198619102696,0.5099324954076485,0,-17.97689201140239,1,0.010649918963464733,0.5753143565053058,0.7090352413257717,0.07682298321104453,0.9884348472741084,120.51768515960185,9
song_1248,Track 1248,Artist 248,Hip-Hop,0.5361553862527361,0.12976223349626437,5,-53.175418835176544,1,0.013954902197741925,0.13504799872780338,0.26930586714599547,0.6235296995443529,0.12180743223842172,119.24303593236783,5
song_1249,Track 1249,Artist 249,Jazz,0.7173627530363669,0.7500613241443472,4,-10.25588122703455,0,0.4460116528555445,0.5475096478124564,0.09743516310154798,0.07530715126128529,0.6510805836569036,178.96962953427462,7
song_1250,Track 1250,Artist 250,Pop,0.44356334549850274,0.0992288960826766,2,-14.339562588845162,0,0.3612580535481309,0.1809731153658678,0.0001800389839627936,0.07005293966902426,0.0024137544009764644,136.35573450552516,6
song_1251,Track 1251,Artist 251,Rock,0.938876975142273,0.8390491680793574,10,-48.82158490954357,0,0.05334319211328992,0.7675048387476743,0.5967188523814889,0.6215705058712215,0.04902948617458236,156.72346819994002,6
song_1252,Track 1252,Artist 252,Indie,0.29494582404234204,0.9314221940862194,10,-16.850137093266632,0,0.027295138525598284,0.9671742142947083,0.21136374645364886,0.5913952441985306,0.2850010200860553,137.5792182331454,6
song_1253,Track 1253,Artist 253,Folk,0.4754636061691204,0.3224452901848539,10,-19.88920911193069,0,0.4024126818077397,0.36081858454333027,0.012582470101539123,0.04147728694996011,0.8464040844196341,86.5098823876693,1
song_1254,Track 1254,Artist 254,Rock,0.7569276593414415,0.9261426332629309,8,-15.112751993344425,1,0.4049303164026795,0.4349178801251945,0.35908527059202267,0.4604778344369488,0.6525009014377374,94.0893820795519,0
song_1255,Track 1255,Artist 255,Classical,0.6891210904957582,0.7930081591225383,2,-48.66428667307833,0,0.0602609198960245,0.42149646683863007,0.9619984623174334,0.4357683079060346,0.44582093197232686,139.884691049873,8
song_1256,Track 1256,Artist 256,Indie,0.8636410524171562,0.9224356110037699,1,-50.54458067061188,0,0.15076020194431838,0.28529997579488187,0.6899428076298173,0.546689129702555,0.4385984736023928,114.72853560862936,4
song_1257,Track 1257,Artist 257,Indie,0.9968091806811089,0.6662701369208477,4,-45.81096084463475,0,0.3900130322869448,0.7941799648786311,0.8577637029224581,0.7378447104367875,0.46605357435312667,108.52173482593697,4
song_1258,Track 1258,Artist 258,R&B,0.42685832879508956,0.23564403942142187,8,-38.04769781106146,0,0.26270603547700316,0.6177283327469959,0.14473909826073006,0.2828000475621941,0.3110331078010038,62.694234405767176,1
song_1259,Track 1259,Artist 259,Pop,0.11115087978331184,0.8945232369109726,7,-12.38010113785193,1,0.4782924303626497,0.06405155685655961,0.07328815461943639,0.43278028358381027,0.8777145176255143,166.12428808784355,7
song_1260,Track 1260,Artist 260,Pop,0.030415880807967977,0.18426507617074372,5,-15.724563751269002,1,0.24053132267300248,0.8388063350231355,0.011529763509722457,0.792742684360965,0.5678691311997973,166.13973478041444,3
song_1261,Track 1261,Artist 261,Indie,0.7268769061397716,0.21306055101753552,2,-4.47290446328801,1,0.3384789687827563,0.18708823115320727,0.9556622900194871,0.9225563904605687,0.48394996352585284,115.31653496696597,2
song_1262,Track 1262,Artist 262,R&B,0.8740136713087157,0.2710629901403637,5,-56.482226454083076,1,0.2548916828707921,0.9791511617091211,0.30020273535354847,0.8913229730498781,0.46507660315710386,144.08870503508183,3
song_1263,Track 1263,Artist 263,Folk,0.22071258594441867,0.30424631148658465,4,-59.30662313914886,1,0.47148274784252286,0.37666313900256576,0.45950494234085804,0.4776309520940417,0.9358264668979426,81.33832244823735,5
song_1264,Track 1264,Artist 264,Indie,0.15844803718990597,0.5144796421310306,0,-18.05167021795205,1,0.19932954603380443,0.6164496471503238,0.3945236236017745,0.5208657970021019,0.7236619282196818,120.4573229500553,3
song_1265,Track 1265,Artist 265,Country,0.06220509152569098,0.7134573604340441,4,-43.24275025235006,0,0.11489822758930002,0.0778236188960304,0.7304569353928593,0.5291054421521594,0.14481455471658566,112.66387702798264,4
song_1266,Track 1266,Artist 266,Hip-Hop,0.8227029217172064,0.9262081744006837,6,-39.95526626797095,0,0.16331693014049659,0.34466327468835667,0.3099648819527431,0.8687155697074848,0.4369701699432651,138.79362849739414,6
song_1267,Track 1267,Artist 267,Hip-Hop,0.31138193989258434,0.08843758733550244,8,-27.19187844512927,0,0.4263876020826146,0.8023539573607814,0.5354528826140516,0.8399395069380008,0.2883722104145233,116.35750813730448,1
song_1268,Track 1268,Artist 268,Rock,0.4016968927597765,0.9543693622282359,11,-53.85521261239209,1,0.2489692817560667,0.47720849195325843,0.9955822649554675,0.3115325285453451,0.9868686577301626,119.81211392027546,9
song_1269,Track 1269,Artist 269,Classical,0.5027501916096123,0.9213229670968134,0,-21.43833500711702,1,0.1771261517511195,0.9046034835440229,0.44406355134423625,0.16284968942203526,0.4153957063131808,95.48549484160284,9
song_1270,Track 1270,Artist 270,Hip-Hop,0.8394532342095508,0.05399929218103894,2,-40.49115322613099,1,0.2721300109047414,0.5751384410508071,0.5512715406997556,0.3789745614921016,0.06787010302978236,65.81078019654963,0
song_1271,Track 1271,Artist 271,Electronic,0.6508332215614849,0.3603211376915627,7,-22.037092541940503,0,0.06661485363842118,0.9285721953957478,0.5025280623108378,0.28840638324940115,0.41121200146280434,170.04309108208687,6
song_1272,Track 1272,Artist 272,Rock,0.6150646298578113,0.8131433902993365,5,-9.959585215596853,1,0.002679652312798042,0.9826099070125561,0.8031861581360322,0.9507807248149095,0.3213502806059353,61.467794820890894,0
song_1273,Track 1273,Artist 273,Hip-Hop,0.1756720999559107,0.6115765454794011,4,-49.733319999754215,0,0.14029234184674538,0.45389455951827595,0.266839654033575,0.2659156794386516,0.5995826470782478,93.75893142735924,8
song_1274,Track 1274,Artist 274,Classical,0.5131898917098298,0.7790939433817704,9,-4.147614425128786,1,0.30250285989177117,0.565156572577808,0.17043801614279697,0.18120668172693555,0.22607817522902984,113.71329386331615,5
song_1275,Track 1275,Artist 275,Pop,0.7153810171786552,0.7190333387898875,1,-28.158711536253374,0,0.35584038483069363,0.8349206432512698,0.754093158264862,0.8994790625592155,0.03597364969938166,98.2910825150883,4
song_1276,Track 1276,Artist 276,Pop,0.9732608830304917,0.49677011312716357,2,-4.6243340895618985,1,0.4133054831759833,0.221533005535813,0.4156181863686542,0.08647860435607102,0.09588037515889136,126.23014440759245,2
song_1277,Track 1277,Artist 277,Folk,0.20140630921335223,0.04121804595169953,11,-47.53619506789331,0,0.4633317796972348,0.8616295737811096,0.9137260089766872,0.2602660514264602,0.28314758953436536,115.39356182046194,1
song_1278,Track 1278,Artist 278,Indie,0.009543353067226645,0.584268202064501,1,-23.726240123745747,0,0.20605617348238403,0.5919201403772696,0.6441592857933977,0.4391111940005884,0.3483226315331076,90.65714830362953,7
song_1279,Track 1279,Artist 279,Country,0.07530143359846975,0.04856665305929597,0,-35.766772960583715,1,0.3702583997787273,0.7255001353845254,0.5643431117117426,0.5951073781596821,0.8344505400447328,70.5624157086528,3
song_1280,Track 1280,Artist 280,Pop,0.37585246518197923,0.6037267175351309,6,-13.54666853063921,1,0.03733646509903127,0.07985402266344521,0.07045705482587716,0.3276728963733063,0.2700696840143848,76.50423247010033,5
song_1281,Track 1281,Artist 281,R&B,0.8205446477459871,0.8004108624936782,2,-23.64546340720222,0,0.028764999386040047,0.7661876834534036,0.730411905137798,0.496233996921005,0.03149305347604614,118.3584083108417,6
song_1282,Track 1282,Artist 282,Hip-Hop,0.0071420817682450455,0.5849917487019186,6,-30.329072582500892,1,0.0623989959930783,0.31078690457365843,0.6860403655129582,0.1988311864306065,0.7807334832028542,161.5134640782887,5
song_1283,Track 1283,Artist 283,R&B,0.4567305928858403,0.9970218045616971,11,-5.22087561413948,1,0.2242845489153812,0.805232276849842,0.6400719244871548,0.5742741202254854,0.8689175700889626,72.07666703063762,0
song_1284,Track 1284,Artist 284,Classical,0.32923061534139453,0.45586650018043307,6,-37.372976149699184,0,0.10564071924937496,0.5091525383027069,0.26790952357069053,0.4078168082796595,0.4923062374005278,141.2647662244213,6
song_1285,Track 1285,Artist 285,Pop,0.052481710099727574,0.7488274636039874,7,-46.80118770610911,0,0.1434624709689079,0.27461433481563313,0.9467393216744445,0.8492596872684504,0.28492723075647075,155.0509375014731,4
song_1286,Track 1286,Artist 286,Country,0.4502362866726173,0.6672132917419075,0,-23.5139287888745,0,0.3239400867561513,0.9527596970216541,0.32165512703282007,0.4157341333886524,0.7721398801184159,93.21267339776739,7
song_1287,Track 1287,Artist 287,Classical,0.25474870733671884,0.991431691558088,4,-22.558293769631177,1,0.179261089401423,0.7650623977114992,0.15223095675393428,0.44381541788205026,0.00889840668199049,140.18873914222792,9
song_1288,Track 1288,Artist 288,Electronic,0.35188483434700646,0.7132190050771051,9,-33.65432270568748,0,0.2786857788590111,0.9856860738736469,0.9872011549350138,0.5921749893424125,0.9240282291078946,142.39895336195002,8
song_1289,Track 1289,Artist 289,Electronic,0.705615304784293,0.1640307314593894,8,-30.80339737863706,1,0.20620187836829612,0.3644698984122038,0.7462462791237681,0.12317000407694145,0.8655316448773113,144.93512772317115,2
song_1290,Track 1290,Artist 290,R&B,0.5215509839109671,0.9555177064172409,11,-2.426795142006007,1,0.08448462775990978,0.6492196335416387,0.4147868823261813,0.15679517670628107,0.5448332099548358,166.89709099193848,9
song_1291,Track 1291,Artist 291,Indie,0.12464742899281334,0.6677772264457613,10,-16.038858516191922,0,0.03700999512794706,0.6115886778637267,0.9359164308887068,0.7902377472272404,0.2775811879097886,107.82312773893264,4
song_1292,Track 1292,Artist 292,Rock,0.961414540423639,0.05933823080638989,6,-53.36389491104538,1,0.11811574765494393,0.6875567410688029,0.09111737436619727,0.27341877913954704,0.03284488274899766,89.24269652057116,5
song_1293,Track 1293,Artist 293,Indie,0.6359107657097384,0.6575683057846125,0,-47.27219574776334,1,0.028850234745522174,0.038316566041330824,0.08766121642655778,0.684696928928456,0.9998237501968622,125.26138414647237,3
song_1294,Track 1294,Artist 294,Folk,0.7658684256625315,0.8831194066747751,7,-1.4654019338664597,0,0.30930597994490344,0.2917193238773741,0.6824510186285855,0.09742696997720213,0.7620737230386839,67.50580478824985,7
song_1295,Track 1295,Artist 295,Indie,0.07921315000837081,0.577041861990025,2,-16.412066772388123,0,0.3978588007330502,0.9093375737908073,0.1779720483788435,0.8218466603180131,0.33870987580815837,100.07051162405423,7
song_1296,Track 1296,Artist 296,Folk,0.047058379460018895,0.3540196380320112,3,-5.09729243132081,1,0.16987038411870042,0.42382005487222685,0.9171395151932842,0.9882281109189571,0.01927197163878458,165.98701520566055,3
song_1297,Track 1297,Artist 297,Folk,0.01944805036808117,0.820909634070616,3,-41.76831216067668,0,0.19355552767617912,0.9606436790815472,0.8403591742988709,0.37369094520778434,0.6392917284607711,123.84690722930557,9
song_1298,Track 1298,Artist 298,Country,0.18879402777344445,0.7825120082058294,9,-15.48798839480446,0,0.4080955313796533,0.21350317264497576,0.30636722410118644,0.5055301019148967,0.9869040057516955,112.40103650875109,7
song_1299,Track 1299,Artist 299,Pop,0.41440839771849514,0.5441821542313008,11,-17.15983748858931,1,0.11130645618678014,0.9974239734810894,0.8888395822693702,0.44271197983980226,0.7070727086326672,91.88206928412373,9
song_1300,Track 1300,Artist 300,Country,0.9358261334028228,0.15436176989590034,7,-42.31860087363749,0,0.05958013259743711,0.6975809089595323,0.04288768700732837,0.8941877486390235,0.08371440856980528,90.04508216474098,6
song_1301,Track 1301,Artist 301,Folk,0.4570596592657763,0.25098648552318137,0,-26.95102047295768,0,0.25055905866554323,0.7763934240664878,0.5486378527374939,0.009934037696879616,0.4022783721735562,88.39344256323831,1
song_1302,Track 1302,Artist 302,Classical,0.2902551053725294,0.7384839721861057,7,-22.355093323782285,1,0.3230950847666186,0.3968611722025358,0.9355627737088332,0.6534593211638361,0.10918346272755808,159.50804017438583,4
song_1303,Track 1303,Artist 303,Electronic,0.5619352535196633,0.8060821653949275,8,-31.1320913503521,1,0.29982721252323963,0.9070081212606208,0.8553829789356981,0.6523682728035328,0.9121605496009476,178.20244466313716,9
song_1304,Track 1304,Artist 304,Folk,0.11193457813478924,0.2792652780409898,8,-10.369277600519233,1,0.3569365226370904,0.545462900958622,0.356073323800995,0.3823850082979531,0.3304144709525808,124.17581199277348,2
song_1305,Track 1305,Artist 305,Country,0.6095058910049832,0.36798507718678664,4,-10.027857492120631,0,0.028375591086511942,0.680938380224635,0.18287043523463486,0.21933364211701456,0.7333765293406711,69.58001006073759,8
song_1306,Track 1306,Artist 306,Classical,0.5684319543305033,0.07763188524979514,3,-8.963967101906597,0,0.21410080637918644,0.094808271336286,0.21054058840374457,0.23968268141503568,0.08469035800910663,150.1246855122228,6
song_1307,Track 1307,Artist 307,Country,0.7919930334057097,0.7134619483664998,3,-11.794585854110231,1,0.11928526197284656,0.6316807008928934,0.5145078780784053,0.8004641212138911,0.12841469579543952,165.2465308104384,6
song_1308,Track 1308,Artist 308,Indie,0.9866876116170241,0.003577544600031346,8,-30.714991368171322,0,0.3795606297730121,0.8790789882621566,0.5967729438364741,0.06610309637495904,0.6794876620506847,171.74738051874147,1
song_1309,Track 1309,Artist 309,Hip-Hop,0.2508734717161105,0.04654152121906807,7,-37.11370211105957,0,0.4363652420301748,0.17828322821598808,0.03281431662363643,0.563824146274359,0.8434799483621692,135.45304152256622,1
song_1310,Track 1310,Artist 310,R&B,0.5096564508037607,0.004344067784089911,9,-10.117422977137764,0,0.14066787040320744,0.737725934634846,0.41355155923488807,0.30684060297826554,0.20144995633127893,120.82569999105834,1
song_1311,Track 1311,Artist 311,Rock,0.9088654063190036,0.6453195833376167,9,-30.58791248662399,0,0.047609039534704134,0.02540075899465455,0.8303871156439045,0.2652478124683204,0.41833724599706346,134.46327773596954,8
song_1312,Track 1312,Artist 312,Country,0.7851898844228413,0.41738712770054653,11,-45.21771608232109,1,0.12671398099569842,0.9262030165625189,0.4443289502357971,0.5057376655310359,0.6194170347031267,61.55408611355754,0
song_1313,Track 1313,Artist 313,Rock,0.48740630310080757,0.29754676134333025,6,-29.559388060667022,1,0.05200424452945984,0.9829171160311863,0.16917539094941048,0.897861506279767,0.7962763392602725,138.65038503584998,3
song_1314,Track 1314,Artist 314,Jazz,0.9453716496147778,0.9127010103571104,11,-51.489010684845475,0,0.16121108305672688,0.35418006679809444,0.9548602930190968,0.6180919190373309,0.6281966103792811,145.15756719066576,4
song_1315,Track 1315,Artist 315,Country,0.05723669351680938,0.19280279467660666,2,-18.50223056407207,0,0.26909928916091286,0.10707384971533485,0.2662755399264667,0.7886106277553235,0.09542592064257671,146.6436417165466,6
song_1316,Track 1316,Artist 316,Hip-Hop,0.930998619712584,0.38936801038140056,3,-39.844723102565624,0,0.4868404771991032,0.658576368163145,0.7984282656340606,0.600683779262881,0.542819328334084,127.5686137091296,1
song_1317,Track 1317,Artist 317,Rock,0.05050739238280655,0.9403118009277517,8,-44.36047209315274,1,0.19968512717567927,0.029834514147479063,0.19379416633893487,0.6977157798727407,0.8846066814765701,144.00532455856347,5
song_1318,Track 1318,Artist 318,Folk,0.5473047441146843,0.4271065628370424,7,-2.609475225915297,1,0.11001996192731056,0.48248628129718674,0.4231727292215899,0.43240764879329563,0.8680237210239841,136.6598868876231,2
song_1319,Track 1319,Artist 319,Country,0.8904409480010858,0.5546936856470578,11,-13.387140254501546,1,0.08340087018541753,0.2717791751378865,0.49042253977481187,0.9259816352081839,0.5850156077509613,73.86341038107591,0
song_1320,Track 1320,Artist 320,Pop,0.2627209435613028,0.08033686656948757,11,-12.7758298365641,1,0.086519883069338,0.4733390539528769,0.5006352959482445,0.5019390204391609,0.9956962067708389,167.80401232829232,2
song_1321,Track 1321,Artist 321,R&B,0.4722484989451585,0.7901663868934623,0,-22.57668184324899,1,0.0962988416307296,0.01827551473835698,0.5164738681007048,0.5517746692267631,0.10512372238435541,134.72730092254676,5
song_1322,Track 1322,Artist 322,Hip-Hop,0.3243288791369666,0.42275877708823817,2,-9.64963136938217,0,0.3811335112687235,0.051612183070706474,0.22494754068976142,0.5249655032548496,0.4785953573916528,147.3353244579632,7
song_1323,Track 1323,Artist 323,Rock,0.9521439170763514,0.8005151245984834,11,-14.450251130197124,0,0.03051385571620996,0.015975828843382334,0.5159155219608352,0.31618902016491846,0.7751236393527404,101.14650239009411,8
song_1324,Track 1324,Artist 324,Hip-Hop,0.8236455947530908,0.25379764255599213,9,-24.07357775198301,1,0.49870135347151706,0.619131870047114,0.48171275387775425,0.23123843559918567,0.14103811811415923,170.30874194749026,2
song_1325,Track 1325,Artist 325,Classical,0.7090015113263796,0.42247875056141004,1,-2.332535888896963,1,0.26134319558313057,0.5600929176752085,0.20871949712626325,0.07383496411555501,0.9727497614828546,120.31389194264294,9
song_1326,Track 1326,Artist 326,R&B,0.5876269866151087,0.7865489363650103,1,-48.50430301893462,0,0.27213594715041284,0.23315799853660446,0.9881915595037108,0.7181749820025486,0.354046545183645,141.4807189990389,4
song_1327,Track 1327,Artist 327,Folk,0.8205917893241481,0.9738777670436397,7,-3.3972168603149413,1,0.1787819393498024,0.6466431289040213,0.8655633927865501,0.2892752631703708,0.3501397539785909,174.2618472717479,9
song_1328,Track 1328,Artist 328,Country,0.3922670415235471,0.05962552438726887,5,-35.9137102800681,0,0.34512767970606023,0.884207256894975,0.887576351022483,0.3891979631956072,0.2131943011412062,169.92992939194318,4
song_1329,Track 1329,Artist 329,Country,0.4475518551060619,0.8124561774189043,11,-28.296060995910803,1,0.23572817044039884,0.27732210102611365,0.6855710503828949,0.9199281627262127,0.28801746406659434,137.37585248864494,0
song_1330,Track 1330,Artist 330,Country,0.7300017210808615,0.30068906762711023,11,-52.63564082734146,0,0.1645306424822749,0.8319938078789875,0.15989703069175654,0.5664473494118737,0.5775889000730974,79.88896698398938,1
song_1331,Track 1331,Artist 331,R&B,0.35775476329371425,0.5507432808910722,11,-27.593553664692543,1,0.13256920185402143,0.6625091360021815,0.5680920638997489,0.09707806390393825,0.4293542890509545,174.06821171683387,9
song_1332,Track 1332,Artist 332,Pop,0.06390094204837382,0.2900922649507479,5,-23.327594888508393,0,0.46282560346662976,0.03382044317298316,0.8214396316273861,0.7996119128238497,0.1933781783267302,178.09628367731614,4
song_1333,Track 1333,Artist 333,Jazz,0.07433460888607146,0.6134454725679902,3,-0.13790749148856207,0,0.1454947575262101,0.3751498958294345,0.03873648868866253,0.25613059910945546,0.8091399403164693,72.40760344584186,7
song_1334,Track 1334,Artist 334,Electronic,0.11536280130570387,0.35380283064397555,0,-1.4884553357084087,1,0.218196629714921,0.5077572158590171,0.4958431032876197,0.5527058426461825,0.06223930712405967,114.03572185419642,3
song_1335,Track 1335,Artist 335,Indie,0.8696813233436628,0.3336148909776815,10,-2.016162487542765,1,0.17517070105823412,0.7316991899547214,0.39612287999491813,0.5099814748639906,0.8346527445002718,125.79066766154119,2
song_1336,Track 1336,Artist 336,Rock,0.4722264257562043,0.037938312935935525,6,-39.09671639387656,1,0.04308941371401798,0.28713055825341693,0.21212472965930362,0.2380788423518807,0.27493872464791247,71.04978485627086,5
song_1337,Track 1337,Artist 337,Pop,0.7128823693447365,0.14696040590381154,7,-0.5240100752973902,1,0.09296719724113356,0.9827301048579323,0.3782500037653177,0.11577103479458106,0.4959033330959718,82.7615939351592,9
song_1338,Track 1338,Artist 338,Folk,0.3929093356048933,0.9170781988654788,1,-32.67131090429335,1,0.09475098766319101,0.6845397405050858,0.9834975108694528,0.21126160649496806,0.38106453858839184,124.52464692952476,9
song_1339,Track 1339,Artist 339,Rock,0.2587109474156345,0.9982774288732463,1,-8.889824474285973,0,0.3468247571948274,0.37281367716436054,0.7232433263617776,0.0973377995639656,0.5706021133897141,175.5707337420786,7
song_1340,Track 1340,Artist 340,Country,0.34719216756221194,0.7805205758696064,0,-47.02080185886168,1,0.20329270498290458,0.09702503907711202,0.2995370800149414,0.2756280189521012,0.7959899951401754,63.33719711145096,5
song_1341,Track 1341,Artist 341,Hip-Hop,0.7941823453171836,0.2868126247734868,3,-29.65000922060386,1,0.3909837815353293,0.18136776027080992,0.6053550514808296,0.9972975107374645,0.989319793474695,169.49316889882485,2
song_1342,Track 1342,Artist 342,Folk,0.6252161250314382,0.40244513844359253,5,-2.039274232343672,1,0.3544754621670785,0.4876077600551566,0.24665624028567978,0.40209226524138253,0.3060591456539016,167.8329804059269,2
song_1343,Track 1343,Artist 343,Rock,0.937639779957902,0.7395034549060827,4,-3.1781161845943515,1,0.09602488319801883,0.4946953549583667,0.6108439090242739,0.8638883913350103,0.5538044123635337,162.86143622238677,2
song_1344,Track 1344,Artist 344,Country,0.679704778576834,0.9685135568831981,3,-18.9759073307144,0,0.2814584600600503,0.7677187648213535,0.8961666894849317,0.5491776921290614,0.4660075487749974,105.3061114397093,4
song_1345,Track 1345,Artist 345,Rock,0.5701816317546939,0.4554711707293676,3,-12.131140646816412,1,0.3714544230244014,0.7261766255722525,0.5568767999425523,0.666583079333733,0.9989281593131207,118.89882446496031,2
song_1346,Track 1346,Artist 346,Hip-Hop,0.6101960089858345,0.8295224152883747,9,-49.41439820385592,1,0.3165214617378615,0.2012730385178173,0.7333399754526827,0.1563479697505562,0.808913630499449,108.43135671910471,5
